ensemblID	Young1	Young2	Young3	Young4	Young5	Old1	Old2	Old3	Old4	Old5	Old6
ENSMUSG00000029165	186.65	175.98	194.24	214.19	177.60	155.29	160.48	170.66	161.49	171.62	178.00
ENSMUSG00000015085	160.21	138.46	161.15	149.50	134.05	122.01	140.91	110.22	125.22	139.44	152.04
ENSMUSG00000064090	30.33	44.66	34.93	39.34	46.11	22.18	43.06	40.89	31.60	31.20	31.52
ENSMUSG00000070583	89.43	64.32	84.56	84.80	81.97	56.69	83.50	85.33	50.32	78.01	66.75
ENSMUSG00000030083	430.07	444.85	398.29	443.24	362.03	384.52	369.23	319.99	421.29	359.82	322.63
ENSMUSG00000043913	39.66	44.66	29.41	54.20	63.18	29.58	39.14	47.11	28.09	50.71	40.79
ENSMUSG00000083307	131.43	142.92	116.42	130.26	130.64	114.62	118.73	105.77	121.71	101.41	124.23
ENSMUSG00000032908	285.41	230.47	199.14	273.64	204.92	213.21	223.10	172.44	200.11	185.27	263.30
ENSMUSG00000021265	321.19	279.60	359.07	290.25	255.30	248.95	262.24	240.88	266.82	297.41	267.00
ENSMUSG00000063810	196.76	223.32	218.75	212.44	259.57	163.92	210.06	202.66	165.01	191.12	237.34
ENSMUSG00000051403	2510.40	2218.01	2380.54	2422.54	2076.54	1942.34	2045.77	1911.03	2084.22	2124.78	2097.09
ENSMUSG00000025583	1980.79	1944.66	2066.81	1814.94	1772.57	1657.64	1598.26	1532.38	1778.78	1727.91	1785.59
ENSMUSG00000041889	2080.33	2067.94	1936.29	2181.25	1775.14	1831.42	1700.02	1559.04	1853.68	1797.14	1809.69
ENSMUSG00000023991	916.90	864.69	890.33	758.85	803.46	756.72	721.50	668.41	764.18	811.30	726.84
ENSMUSG00000045625	232.53	218.85	150.74	254.41	219.44	171.31	191.79	191.10	172.03	212.58	179.86
ENSMUSG00000025225	57.55	75.93	59.44	74.31	56.35	45.60	73.06	48.00	56.17	52.66	64.90
ENSMUSG00000021483	140.76	111.66	149.51	168.73	127.22	135.57	140.91	93.33	139.26	109.21	114.96
ENSMUSG00000059316	2015.01	1717.77	1870.11	1808.82	1641.94	1528.24	1478.22	1419.49	1636.01	1722.05	1731.81
ENSMUSG00000033819	1318.97	1255.05	1283.10	1292.14	1121.95	984.73	1085.51	955.51	1095.36	1303.73	1158.87
ENSMUSG00000020121	472.06	397.51	466.92	459.85	449.12	367.27	396.63	375.98	388.52	384.20	463.55
ENSMUSG00000029442	153.98	184.02	163.60	159.11	157.11	149.13	117.42	133.33	150.96	160.89	142.77
ENSMUSG00000029551	106.54	109.87	113.36	108.41	99.05	78.88	105.68	88.00	81.92	112.14	96.42
ENSMUSG00000031253	16.33	15.19	25.74	20.98	11.10	19.72	20.88	8.00	16.38	13.65	14.83
ENSMUSG00000027895	1654.94	1512.32	1628.69	1221.33	1218.43	1296.54	1251.21	1041.73	1371.54	1371.01	1253.43
ENSMUSG00000044244	45.11	52.70	39.83	27.98	33.30	28.35	23.48	45.33	31.60	38.03	37.08
ENSMUSG00000026819	1022.67	1085.33	1172.19	1254.55	1012.66	1015.54	932.86	872.85	1029.82	1000.47	975.30
ENSMUSG00000038178	1588.83	1570.38	1495.72	1487.10	1448.97	1299.00	1307.31	1351.94	1329.41	1323.23	1368.39
ENSMUSG00000094002	512.50	495.77	555.15	477.34	481.57	506.54	431.86	384.87	505.55	411.50	409.78
ENSMUSG00000031004	73.88	71.46	50.25	52.45	79.41	56.69	41.75	69.33	52.66	50.71	68.61
ENSMUSG00000043439	629.93	563.66	593.14	810.43	542.19	499.14	580.59	467.53	588.64	556.79	598.90
ENSMUSG00000006435	4642.06	4343.11	4715.73	3905.27	3660.42	3211.76	3693.60	3523.40	3664.06	4143.27	4071.80
ENSMUSG00000030842	797.92	795.02	781.26	759.72	722.35	637.18	711.06	588.42	672.90	744.01	702.74
ENSMUSG00000047330	17.11	18.76	23.28	12.24	21.35	13.56	24.79	9.78	18.72	17.55	11.13
ENSMUSG00000031150	175.76	146.50	188.73	155.62	133.20	117.08	139.60	152.88	134.58	147.24	148.34
ENSMUSG00000018417	313.41	392.15	307.60	392.54	291.16	292.09	310.52	281.77	294.90	292.53	305.94
ENSMUSG00000026558	248.08	242.08	248.78	236.05	279.21	234.17	199.62	208.88	222.35	231.10	218.79
ENSMUSG00000070802	10023.71	9743.86	11259.29	9114.92	8859.46	8489.11	8190.89	8471.62	8787.43	9252.87	8238.17
ENSMUSG00000083899	38.88	38.41	42.89	49.83	46.11	49.30	27.40	44.44	40.96	27.30	33.38
ENSMUSG00000036264	322.74	321.58	250.00	327.84	336.41	264.98	247.89	269.32	291.39	272.06	283.69
ENSMUSG00000078789	250.42	232.25	240.20	204.57	197.24	181.17	221.80	223.99	186.07	191.12	168.73
ENSMUSG00000028959	1317.42	1096.05	1177.09	1155.76	1009.24	950.22	913.29	992.84	1008.76	1020.95	1162.58
ENSMUSG00000046182	1010.23	821.81	614.59	945.94	720.64	695.10	731.94	649.75	750.13	691.36	786.18
ENSMUSG00000091423	12.44	9.83	9.19	19.23	12.81	6.16	7.83	18.67	5.85	10.73	12.98
ENSMUSG00000075391	21.00	14.29	15.93	19.23	16.22	16.02	16.96	15.11	11.70	15.60	12.98
ENSMUSG00000000791	9.33	11.61	11.64	13.11	10.25	9.86	18.27	3.56	11.70	7.80	5.56
ENSMUSG00000029166	3526.85	3281.90	3534.96	3353.62	3012.35	2908.58	2768.57	2918.98	3012.23	3061.86	2868.43
ENSMUSG00000000378	794.80	719.09	756.13	827.04	709.54	663.06	654.96	589.31	693.96	684.53	721.28
ENSMUSG00000055150	41.22	40.20	52.70	48.08	42.69	30.81	45.66	46.22	32.77	37.05	42.65
ENSMUSG00000036752	2062.45	1795.49	1879.92	2027.38	1968.96	1720.50	1701.33	1551.04	1728.46	1737.66	1793.00
ENSMUSG00000026959	8175.91	7746.50	8144.07	7309.59	7202.15	6548.00	6319.96	7174.79	6801.51	7002.31	6638.00
ENSMUSG00000055676	89.43	97.37	86.40	78.68	85.38	69.02	87.41	70.22	78.41	81.91	68.61
ENSMUSG00000045039	4469.41	4219.84	4677.74	4065.26	3845.70	3725.69	3551.39	3371.41	3928.54	4033.08	3712.09
ENSMUSG00000086213	38.88	43.77	50.25	37.59	25.62	38.21	27.40	25.78	40.96	39.98	31.52
ENSMUSG00000002297	24.89	17.87	25.12	25.35	21.35	18.49	31.31	20.44	11.70	19.50	16.69
ENSMUSG00000029544	1057.67	1057.64	1023.91	1351.59	934.10	863.95	951.12	950.18	943.22	967.31	1006.83
ENSMUSG00000003178	372.52	361.78	358.46	321.72	335.56	293.32	276.60	321.76	276.18	328.61	341.17
ENSMUSG00000031860	129.88	118.81	137.26	125.02	93.07	128.17	79.59	93.33	131.07	110.19	85.29
ENSMUSG00000021943	268.30	267.98	321.08	243.92	228.83	224.31	238.76	228.43	237.56	246.70	218.79
ENSMUSG00000043614	367.07	306.39	406.25	341.83	327.02	314.27	289.64	243.54	351.08	326.66	311.50
ENSMUSG00000031493	16.33	12.51	15.93	20.98	17.93	13.56	13.05	18.67	9.36	12.68	18.54
ENSMUSG00000032532	4095.34	3812.51	4354.21	4143.07	3678.35	3692.42	3390.91	3174.97	3865.35	3580.63	3357.94
ENSMUSG00000035372	292.41	286.74	271.45	310.36	296.28	252.65	251.81	231.99	264.48	276.93	244.75
ENSMUSG00000031750	763.70	677.10	742.04	787.70	566.95	595.27	617.12	527.98	668.21	706.96	585.92
ENSMUSG00000021200	33.44	76.82	34.93	30.60	35.86	43.14	36.53	29.33	49.15	26.33	31.52
ENSMUSG00000037570	346.07	297.46	356.62	364.56	331.29	300.72	289.64	263.10	314.80	316.91	296.67
ENSMUSG00000030329	2868.14	2915.66	2879.93	2982.06	2520.54	2573.35	2409.78	2311.90	2612.00	2563.58	2384.49
ENSMUSG00000036904	113.54	114.34	122.55	117.15	112.71	107.22	95.24	86.22	105.32	112.14	103.83
ENSMUSG00000040249	12005.28	11861.82	12131.24	10437.66	11635.29	9997.62	9901.35	9775.57	10374.29	10718.47	10159.11
ENSMUSG00000031503	850.80	669.96	705.28	592.74	565.24	523.79	541.45	724.41	526.61	576.29	643.40
ENSMUSG00000020737	924.68	853.08	894.62	917.96	823.10	766.58	726.72	743.08	834.39	814.22	737.97
ENSMUSG00000060950	420.73	360.88	414.83	361.06	367.15	341.39	339.22	302.21	342.88	375.42	317.07
ENSMUSG00000018923	117.43	105.41	131.74	122.39	106.73	109.69	90.02	99.55	104.15	118.96	83.44
ENSMUSG00000021123	48.99	46.45	34.93	60.32	40.98	43.14	44.36	41.78	37.45	32.18	40.79
ENSMUSG00000029086	300.97	359.10	264.10	320.85	304.82	248.95	311.82	247.10	244.58	276.93	294.82
ENSMUSG00000020108	685.15	780.72	977.34	1035.11	827.37	818.35	704.54	647.08	832.05	797.64	700.88
ENSMUSG00000071064	938.68	937.05	888.49	970.42	930.69	746.86	851.97	922.63	764.18	837.62	747.24
ENSMUSG00000097675	23.33	29.48	19.00	21.86	25.62	22.18	15.66	20.44	19.89	21.45	22.25
ENSMUSG00000054013	2909.36	2567.28	2931.40	2578.16	2294.27	2244.29	2253.21	2016.80	2414.23	2662.07	2321.45
ENSMUSG00000042694	206.87	199.20	201.59	223.81	173.33	203.35	125.25	183.99	184.90	184.30	163.17
ENSMUSG00000042333	14.00	10.72	9.19	12.24	9.39	4.93	18.27	7.11	5.85	10.73	9.27
ENSMUSG00000029600	281.53	222.43	267.16	266.65	241.64	216.91	202.23	216.88	239.90	238.90	226.21
ENSMUSG00000085260	10.11	8.04	9.80	13.11	14.52	14.79	1.30	6.22	12.87	10.73	9.27
ENSMUSG00000044948	109.66	139.35	91.91	153.87	179.31	112.15	109.59	134.22	93.62	133.59	111.25
ENSMUSG00000034573	426.18	372.50	366.42	404.78	435.46	320.44	336.61	322.65	341.71	410.52	365.28
ENSMUSG00000035513	557.61	486.84	561.28	392.54	435.46	377.13	361.40	423.09	416.61	463.18	508.05
ENSMUSG00000022999	141.54	125.95	105.39	111.90	95.63	119.55	93.94	110.22	100.64	88.74	89.00
ENSMUSG00000003974	1186.76	1221.11	1062.51	1293.01	1308.08	1056.21	961.56	1104.84	1038.01	1098.96	1090.26
ENSMUSG00000037843	1102.77	1038.88	1198.54	1185.48	1012.66	897.22	932.86	879.96	942.05	1049.22	1112.51
ENSMUSG00000040618	597.27	528.82	618.27	536.79	432.90	504.07	487.96	391.98	516.08	492.43	448.71
ENSMUSG00000034168	1469.07	1320.26	1533.10	1398.80	1355.90	1156.04	1287.74	1215.06	1233.45	1250.10	1290.52
ENSMUSG00000036957	640.82	568.12	579.05	498.32	468.76	447.38	450.12	459.54	473.95	536.31	519.17
ENSMUSG00000024773	1020.34	936.15	981.01	856.76	900.80	723.45	815.44	830.19	785.24	856.15	917.82
ENSMUSG00000020087	372.52	355.52	375.00	333.09	270.67	282.23	306.60	287.99	312.46	304.24	294.82
ENSMUSG00000078440	1037.45	927.22	1036.16	973.91	891.41	820.81	867.62	778.63	873.01	914.66	849.22
ENSMUSG00000037580	21.00	34.84	19.61	54.20	27.32	25.88	28.70	28.44	23.41	30.23	20.40
ENSMUSG00000020400	474.39	459.14	431.99	487.83	400.45	386.99	392.71	367.98	420.12	400.77	391.23
ENSMUSG00000043557	1640.94	1335.45	1564.35	1401.42	1330.28	1188.08	1242.07	1462.16	1186.64	1310.56	1214.50
ENSMUSG00000040354	1036.67	1010.30	1053.32	958.18	825.66	847.92	801.08	849.74	867.16	877.60	875.18
ENSMUSG00000098135	10.89	10.72	8.58	13.99	11.95	6.16	13.05	9.78	11.70	8.78	5.56
ENSMUSG00000074876	52.88	41.09	50.86	71.69	40.13	41.90	37.84	48.89	38.62	49.73	48.21
ENSMUSG00000042269	14.78	12.51	7.97	23.60	17.93	18.49	22.18	8.00	11.70	9.75	5.56
ENSMUSG00000029608	7463.54	7066.71	6183.27	7722.24	7256.80	6199.22	5843.74	6382.83	6475.01	6277.80	6187.44
ENSMUSG00000093803	39.66	43.77	43.51	46.34	33.30	28.35	18.27	29.33	36.28	41.93	63.04
ENSMUSG00000081965	13.22	8.93	11.64	9.62	17.93	8.63	7.83	11.56	10.53	10.73	12.98
ENSMUSG00000032641	234.09	239.40	273.29	256.15	211.75	210.75	207.45	211.55	227.03	195.02	226.21
ENSMUSG00000043639	63.77	92.90	102.94	81.31	71.72	78.88	75.67	59.55	72.56	83.86	57.48
ENSMUSG00000072294	246.53	242.08	249.39	176.60	256.15	205.82	211.36	208.88	175.54	207.70	216.94
ENSMUSG00000028182	10.11	10.72	7.97	11.37	20.49	9.86	15.66	9.78	9.36	3.90	12.98
ENSMUSG00000068099	1606.72	1363.14	1458.35	1459.12	1293.57	1297.77	1219.89	1143.95	1309.51	1263.75	1290.52
ENSMUSG00000034254	2393.75	2224.26	2250.02	2326.38	2020.19	1856.07	1955.74	1913.69	2060.82	1998.01	1958.03
ENSMUSG00000024181	625.27	631.55	599.27	600.61	586.59	499.14	596.25	487.98	557.04	543.14	500.63
ENSMUSG00000061517	213.09	206.35	295.35	198.45	217.73	183.63	202.23	196.44	202.45	207.70	190.98
ENSMUSG00000033124	2952.91	2709.31	2905.66	2777.49	2470.16	2363.84	2365.42	2143.90	2512.53	2518.72	2568.05
ENSMUSG00000048520	10.89	15.19	7.97	18.36	17.08	11.09	14.35	14.22	3.51	17.55	5.56
ENSMUSG00000054381	84.77	71.46	66.18	90.92	58.92	65.32	61.32	64.89	67.87	59.48	68.61
ENSMUSG00000026857	410.62	376.07	394.61	375.93	357.76	346.32	337.92	269.32	381.50	356.89	311.50
ENSMUSG00000022208	9753.07	9014.95	10049.72	8522.18	8310.44	7276.38	7976.92	8425.40	7638.24	8743.86	7683.77
ENSMUSG00000024160	140.76	125.95	129.29	132.01	124.66	92.43	126.56	78.22	101.81	147.24	137.21
ENSMUSG00000001674	118.99	134.88	150.74	151.25	114.41	110.92	122.64	126.22	115.86	117.99	101.98
ENSMUSG00000050623	48.99	44.66	34.93	54.20	42.69	40.67	32.62	30.22	45.64	31.20	57.48
ENSMUSG00000041073	986.12	817.35	869.49	915.34	739.43	703.73	696.71	710.19	754.81	744.01	925.24
ENSMUSG00000028990	202.98	167.04	191.18	190.59	204.92	166.38	180.05	163.55	163.84	161.87	166.88
ENSMUSG00000019055	440.95	410.01	446.70	480.84	424.36	379.59	390.10	357.32	381.50	396.87	407.92
ENSMUSG00000034263	335.96	323.37	332.11	326.97	311.65	289.63	305.30	257.77	287.88	313.01	244.75
ENSMUSG00000010362	106.54	107.19	102.33	112.78	83.68	80.11	80.89	64.00	106.49	100.44	105.69
ENSMUSG00000047671	31.89	16.08	14.71	26.23	43.55	23.42	23.48	19.55	19.89	22.43	25.96
ENSMUSG00000026520	454.95	438.60	507.36	513.18	412.41	385.76	412.28	362.65	427.14	421.25	432.03
ENSMUSG00000067872	80.10	74.14	91.30	79.56	70.01	77.64	60.02	64.89	81.92	57.53	74.17
ENSMUSG00000041037	2351.75	2159.05	2557.62	2346.48	2164.49	1925.08	2080.99	1972.36	1984.75	2039.94	2128.61
ENSMUSG00000030276	280.75	223.32	221.20	213.32	194.68	172.54	170.92	216.88	201.28	225.25	189.13
ENSMUSG00000050164	331.30	339.45	427.70	340.96	315.92	305.65	300.08	287.99	322.99	320.81	300.38
ENSMUSG00000092901	28.77	23.23	32.48	17.48	17.93	23.42	9.13	19.55	22.23	16.58	35.23
ENSMUSG00000013155	112.77	117.02	102.94	80.43	101.61	93.67	76.98	105.77	83.09	84.84	89.00
ENSMUSG00000025403	323.52	309.07	317.40	280.63	256.15	274.84	253.11	233.77	289.05	245.73	263.30
ENSMUSG00000034706	96.43	108.09	67.40	114.53	126.37	82.57	82.20	88.00	90.11	97.51	87.15
ENSMUSG00000031803	20.22	29.48	17.77	22.73	16.22	18.49	18.27	19.55	17.55	20.48	11.13
ENSMUSG00000024787	590.27	539.54	540.45	530.67	508.89	453.54	469.69	469.31	450.55	481.71	519.17
ENSMUSG00000087380	148.54	124.17	128.06	134.63	105.02	108.46	118.73	111.11	105.32	111.16	114.96
ENSMUSG00000056771	174.20	148.28	176.47	165.23	200.65	135.57	144.82	168.88	128.73	162.84	159.46
ENSMUSG00000038194	48.99	41.98	30.64	53.33	80.26	29.58	45.66	36.44	28.09	53.63	68.61
ENSMUSG00000025959	655.60	573.48	560.05	638.20	656.60	550.90	558.41	551.98	541.83	494.38	521.03
ENSMUSG00000053161	21.78	19.65	15.32	29.72	30.74	22.18	26.09	16.89	22.23	13.65	18.54
ENSMUSG00000039201	276.08	230.47	267.77	266.65	220.29	226.77	207.45	202.66	246.92	209.65	229.92
ENSMUSG00000032737	527.28	506.49	448.53	560.39	551.58	426.43	489.26	460.42	447.04	463.18	409.78
ENSMUSG00000020992	24.11	29.48	29.41	32.35	32.45	25.88	13.05	30.22	24.58	26.33	31.52
ENSMUSG00000045259	89.43	83.07	84.56	94.42	77.70	91.20	71.76	72.00	88.94	62.41	57.48
ENSMUSG00000033033	93.32	87.54	115.20	91.80	105.88	73.95	86.11	83.55	94.79	100.44	72.31
ENSMUSG00000035860	82.44	100.94	63.11	90.92	121.25	75.18	60.02	92.44	76.07	81.91	85.29
ENSMUSG00000024968	244.20	220.64	220.59	240.42	226.27	205.82	181.35	192.88	225.86	191.12	207.67
ENSMUSG00000031910	76.21	85.75	78.43	96.17	64.89	66.55	61.32	87.11	66.70	60.46	72.31
ENSMUSG00000035403	287.75	310.86	202.82	324.35	373.13	236.63	287.03	202.66	249.26	306.19	272.57
ENSMUSG00000038225	50.55	64.32	73.53	76.06	68.31	48.07	56.10	75.55	47.98	59.48	53.77
ENSMUSG00000002633	17.11	18.76	18.38	31.47	25.62	14.79	22.18	13.33	14.04	20.48	31.52
ENSMUSG00000044751	17.11	16.97	18.38	20.11	15.37	11.09	19.57	16.00	15.21	15.60	11.13
ENSMUSG00000027944	136.87	116.13	151.96	139.88	140.03	117.08	99.16	136.88	133.41	122.86	96.42
ENSMUSG00000031861	24.11	47.34	28.80	20.98	30.74	24.65	27.40	14.22	23.41	32.18	35.23
ENSMUSG00000037824	665.71	758.39	691.80	722.13	654.04	550.90	623.65	599.08	585.13	637.73	654.53
ENSMUSG00000031189	313.41	351.95	295.35	326.97	355.20	303.18	253.11	285.32	284.37	270.11	320.78
ENSMUSG00000072809	22.55	34.84	35.54	39.34	25.62	29.58	24.79	31.11	30.43	26.33	16.69
ENSMUSG00000078695	199.09	136.67	183.21	185.34	146.01	138.03	148.74	152.88	149.79	146.27	152.04
ENSMUSG00000090576	12.44	16.97	14.71	13.11	9.39	7.39	13.05	12.44	9.36	14.63	9.27
ENSMUSG00000039737	311.86	317.11	373.17	362.81	317.63	324.13	270.07	281.77	331.18	286.68	257.73
ENSMUSG00000044030	958.12	957.59	973.05	893.48	763.33	782.60	767.16	710.19	829.71	840.55	819.55
ENSMUSG00000021194	2704.82	2495.82	2706.52	2714.54	2272.93	2238.13	2165.80	2075.46	2353.38	2318.83	2321.45
ENSMUSG00000008129	48.99	47.34	52.08	57.70	54.65	34.51	37.84	49.78	37.45	59.48	48.21
ENSMUSG00000003534	2023.56	1881.24	1746.95	2188.24	2132.90	1623.13	1835.71	1521.71	1767.08	1734.73	1930.21
ENSMUSG00000056158	1071.66	1539.12	1094.99	1431.15	1111.70	1217.66	1076.38	912.85	1185.47	1001.44	1108.81
ENSMUSG00000022676	14.00	11.61	10.42	9.62	12.81	7.39	13.05	8.00	8.19	6.83	18.54
ENSMUSG00000040945	2263.87	2162.62	2177.10	2245.07	2126.06	1923.85	1846.15	1859.47	1949.64	1970.71	1915.38
ENSMUSG00000056900	596.49	602.07	669.12	596.24	535.36	547.21	510.14	495.98	551.19	518.76	513.61
ENSMUSG00000031147	14.78	16.08	12.26	10.49	16.22	8.63	26.09	9.78	11.70	4.88	9.27
ENSMUSG00000038267	1453.51	1396.19	1368.27	1399.67	1299.55	1231.22	1174.23	1169.73	1224.08	1251.07	1166.29
ENSMUSG00000027954	114.32	91.11	106.62	71.69	94.78	73.95	95.24	77.33	85.43	84.84	83.44
ENSMUSG00000039199	509.39	453.78	427.09	503.57	472.17	357.41	457.95	404.43	389.69	451.48	400.51
ENSMUSG00000034000	186.65	150.96	161.15	188.84	158.81	149.13	156.56	151.10	142.77	151.14	124.23
ENSMUSG00000026077	702.26	644.95	656.26	693.28	576.34	547.21	584.50	514.64	554.70	568.49	661.95
ENSMUSG00000047515	8.55	14.29	12.26	17.48	15.37	13.56	5.22	10.67	12.87	12.68	12.98
ENSMUSG00000034958	4181.67	3686.55	4209.60	4014.55	3721.04	3528.50	3324.37	3176.75	3585.65	3558.20	3519.25
ENSMUSG00000074004	13.22	14.29	11.64	10.49	7.68	8.63	7.83	10.67	8.19	8.78	14.83
ENSMUSG00000028447	1079.44	1066.57	1161.16	1200.34	1050.22	953.92	936.77	877.29	1033.33	1028.75	973.45
ENSMUSG00000022560	248.08	223.32	220.59	232.55	196.38	204.59	176.13	177.77	197.77	216.48	194.69
ENSMUSG00000023011	11491.22	10603.20	11261.74	10583.66	9202.70	9195.30	8764.96	8860.94	9608.95	9666.32	9348.83
ENSMUSG00000021256	463.51	488.62	504.91	370.68	436.31	383.29	364.01	399.09	400.23	418.32	394.94
ENSMUSG00000097842	89.43	98.26	92.53	105.78	62.33	75.18	78.28	71.11	83.09	72.16	89.00
ENSMUSG00000044024	812.69	701.22	786.77	716.88	594.27	612.53	597.55	597.31	626.09	674.78	661.95
ENSMUSG00000026966	508.61	507.38	485.30	501.82	460.22	453.54	418.81	366.21	455.23	445.63	435.73
ENSMUSG00000003476	128.32	87.54	61.89	131.14	179.31	97.36	110.90	76.44	88.94	128.72	98.27
ENSMUSG00000035829	492.28	510.06	501.84	498.32	368.01	442.45	380.97	360.87	480.97	371.52	435.73
ENSMUSG00000000915	1397.52	1348.85	1311.29	1393.55	1302.11	1220.12	1116.82	1029.29	1232.28	1199.39	1260.85
ENSMUSG00000015745	448.73	414.48	360.30	507.06	385.94	353.71	380.97	298.65	383.84	378.34	411.63
ENSMUSG00000029627	172.65	165.26	194.85	201.95	157.96	160.22	147.43	140.44	154.47	156.02	179.86
ENSMUSG00000039354	1074.77	1046.92	1121.95	974.79	1057.91	892.29	939.38	932.40	895.24	937.09	912.26
ENSMUSG00000019303	38.88	50.02	37.38	57.70	53.79	33.28	48.27	23.11	44.47	45.83	51.92
ENSMUSG00000020048	6542.75	6156.46	6332.78	8073.69	7157.75	5738.28	6237.76	5902.85	5819.67	5954.06	6061.35
ENSMUSG00000039738	524.17	515.42	598.04	489.58	458.51	470.80	412.28	443.54	490.34	476.83	394.94
ENSMUSG00000040113	7.78	25.01	9.19	18.36	11.10	9.86	14.35	11.56	12.87	11.70	9.27
ENSMUSG00000045365	833.69	728.91	921.58	859.39	688.20	696.33	654.96	638.19	704.49	762.54	750.95
ENSMUSG00000024312	191.31	161.68	196.08	162.61	168.21	147.89	159.17	136.88	145.11	167.72	166.88
ENSMUSG00000004655	691.37	762.86	253.68	919.71	1126.22	537.35	769.77	527.09	535.98	796.67	600.76
ENSMUSG00000003344	1633.94	1575.74	1748.79	1490.59	1378.10	1279.28	1358.19	1237.28	1411.32	1460.72	1418.46
ENSMUSG00000028459	3.89	56.28	7.35	7.87	7.68	12.32	11.74	12.44	12.87	11.70	14.83
ENSMUSG00000035285	1276.98	1167.51	1299.03	1265.91	1057.91	1094.41	999.40	943.96	1169.08	1076.53	1042.06
ENSMUSG00000027358	62.99	71.46	83.33	80.43	64.04	65.32	67.84	58.66	70.22	57.53	57.48
ENSMUSG00000026131	9942.05	9619.70	9612.22	8362.19	9563.87	5777.72	8994.59	9227.15	6967.69	8711.69	9230.16
ENSMUSG00000003354	144.65	131.31	164.83	144.25	131.49	147.89	110.90	118.22	132.24	124.81	111.25
ENSMUSG00000031960	3728.27	3899.15	3884.23	3638.62	3257.40	3183.41	3186.07	3008.76	3312.99	3273.46	3230.00
ENSMUSG00000026864	4986.58	4349.36	4677.74	6623.31	5053.89	4072.01	5131.38	4313.59	4193.02	4531.36	4461.18
ENSMUSG00000030871	156.32	185.80	183.83	157.36	163.94	150.36	131.77	145.77	141.60	163.82	146.48
ENSMUSG00000040532	366.29	350.16	339.46	337.46	285.18	284.70	289.64	282.65	312.46	302.29	272.57
ENSMUSG00000001525	8000.93	7752.75	8077.89	7584.11	6775.23	6732.87	6464.78	6025.51	6929.07	6782.91	6873.49
ENSMUSG00000024130	2003.34	1951.81	2110.93	1799.20	1825.51	1652.71	1547.37	1701.26	1727.29	1715.23	1763.34
ENSMUSG00000029482	1022.67	864.69	1001.85	799.06	788.10	722.21	784.12	744.86	765.35	854.20	791.74
ENSMUSG00000042793	38.11	42.88	34.31	37.59	25.62	32.04	35.23	16.00	31.60	38.03	31.52
ENSMUSG00000021975	308.74	279.60	262.87	305.99	246.76	256.35	216.58	255.10	265.65	237.93	220.65
ENSMUSG00000047394	49.77	32.16	35.54	53.33	50.38	32.04	41.75	40.00	36.28	39.00	37.08
ENSMUSG00000039252	505.50	426.09	451.60	428.38	397.04	428.89	339.22	315.54	424.80	340.32	457.99
ENSMUSG00000022724	174.98	172.40	175.86	173.10	160.52	152.82	136.99	155.55	146.28	146.27	153.90
ENSMUSG00000028920	838.36	849.51	1001.85	907.47	779.56	761.65	717.58	766.19	751.30	777.17	789.89
ENSMUSG00000019461	210.76	201.88	216.91	229.05	199.80	166.38	206.14	178.66	165.01	203.80	179.86
ENSMUSG00000025579	8376.55	8487.02	9592.61	8290.50	7713.60	7288.70	6895.33	6507.27	7631.22	8028.13	7852.50
ENSMUSG00000052117	22.55	21.44	18.38	35.84	35.01	22.18	18.27	24.00	21.06	28.28	18.54
ENSMUSG00000001143	1025.00	945.09	1125.62	1070.08	892.26	891.06	802.39	950.18	911.63	877.60	825.11
ENSMUSG00000034429	211.53	184.02	167.28	193.21	140.88	156.52	151.34	142.22	145.11	177.47	157.61
ENSMUSG00000036815	1216.32	1485.52	1213.25	1657.58	1548.01	1390.20	1262.95	943.96	1351.64	1083.35	1359.12
ENSMUSG00000036052	2334.64	2087.59	2381.76	2323.75	2157.66	1907.83	1920.52	2180.35	1934.43	1922.93	1874.59
ENSMUSG00000082872	9.33	16.97	13.48	13.11	17.93	12.32	9.13	15.11	12.87	5.85	16.69
ENSMUSG00000032109	203.76	244.76	182.60	176.60	180.16	160.22	142.21	175.99	169.69	192.10	181.71
ENSMUSG00000043155	76.99	67.89	72.92	80.43	67.45	50.53	63.93	76.44	57.34	69.23	55.63
ENSMUSG00000020142	1600.50	1659.71	1684.45	1483.60	1372.98	1364.32	1285.13	1347.50	1399.62	1328.11	1405.48
ENSMUSG00000087623	32.66	27.69	19.00	21.86	28.18	17.25	30.01	28.44	17.55	15.60	22.25
ENSMUSG00000067370	82.44	83.97	82.72	80.43	72.58	77.64	73.06	50.66	76.07	70.21	74.17
